smiles,ea
[C:1]([C:2]([C:3]([C:4]([C:5]([H:16])([H:17])[H:18])([H:14])[H:15])([C:6](=[O:7])[H:19])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]1([H:13])[C:6]([H:17])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10].[C:4](=[C:5]([H:16])[H:18])([H:14])[H:15],0.01
[C:1]([C:2]([C@@:3]([O:4][H:14])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10].[O:7]([H:14])[H:19],100.0
[C:1]([C:2](=[O:3])[C:4]([C:5]#[C:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[O+:3][C-:5]=[C:6]([H:12])[C:4]1([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9]>>[C:1]([C:6](=[C:5]=[C:2]([C:3]([H:10])([H:11])[H:12])[O:4][H:13])[H:14])([H:7])([H:8])[H:9],9.95
[C:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([O:5][H:15])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1](=[C:2]([H:9])[H:10])([H:7])[H:8].[C:3]([C:4]([H:12])([H:13])[H:14])(=[O:5])[H:11].[H:6][H:15],64.52
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5](=[O:6])[H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C-:5]#[O+:6].[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9],53.58
[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9]>>[H:9][H:12].[N:1](=[C:2](\[C@:3]([C:4]([O:5][H:15])([H:13])[H:14])([C:6]#[N:7])[H:11])[H:10])\[H:8],0.0
[C:1]([N:2]([C:3]([C:4]#[N:5])([C:6]#[N:7])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3](\[C:6]#[N:7])[H:12])([H:8])([H:9])[H:10].[C:4]=[N:5][H:11],100.0
[C:1]([C:2]([O:3]/[C:4](=[N:5]/[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O+:3]=[C:4]([N:5]([C-:6]([H:13])[H:15])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],99.63
[O:1]=[C:2]([O:3][C:4]([C:5]#[C:6][H:10])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[O:3])[H:7])[C:6](=[C:5]=[C:4]([H:8])[H:9])[H:10],100.0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[C:6][H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O:4][H:13])=[C:5]=[C:6]([H:12])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C@@:2]([O:3][H:12])([C:4]([C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:11])([C:4]([C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])([H:8])[H:10].[H:9][H:12],0.02
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:12])[C@:3]([C:4]([H:14])([H:15])[H:16])([H:13])[N:5]1[H:17])([H:8])([H:9])[H:10].[C:6](=[O:7])([H:11])[H:18],0.0
[C:1]([C:2](=[O:3])[C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:4]([C:2](=[O:3])[C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],0.01
[N:1]([C@@:2]([C:3]([O:4][H:12])([H:10])[H:11])([C:5]#[N:6])[H:9])([H:7])[H:8]>>[N:1]([C:5]1=[N:6][C@@:2]1([C:3]([O:4][H:12])([H:10])[H:11])[H:9])([H:7])[H:8],0.44
[C:1]([N:2]([C:3](=[O:4])[C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([N:2]([C:3](=[O:4])[O+:6]=[C-:5][H:11])[H:10])([H:7])([H:8])[H:9],99.95
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]#[C:5][C:6](=[O:7])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:4]=[C:5]([C:3]([H:12])([H:13])[H:14])[C:6](=[O:7])[H:15])[H:11])([H:8])([H:9])[H:10],3.39
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5](=[O:6])[H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:15].[C:2](\[C:3]([H:11])([H:12])[H:13])(=[C:4](/[C:5](=[O:6])[H:16])[H:14])[H:10],7.42
[C:1]([O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C-:6]#[O+:7].[C:1]([O:2][C:3]([O:4][H:13])=[C:5]([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[O:1]([C@@:2]([C:3](=[O:4])[H:9])([C:5]#[C:6][H:10])[H:8])[H:7]>>[O:1]([C:2](=[C:5]=[C:6]([C:3](=[O:4])[H:9])[H:10])[H:8])[H:7],100.0
[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[C:3](#[O+:4])[C:5](=[C-:6][C:7]([H:13])([H:14])[H:15])[H:8],100.0
[C:1]([C:2]([N:3]([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([N:3]1[C:5]([C:4]([H:13])([H:14])[H:15])([C:7]([H:16])([H:17])[H:18])[O:6]1)([H:11])[H:12])([H:8])([H:9])[H:10],0.0
[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:3]([C:2]([C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])=[O:4])([H:7])([H:8])[H:9],0.14
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])=[C:5]([O:6][C:4]([H:13])([H:14])[H:15])[H:16])([H:7])([H:8])[H:9],0.06
[C:1]([C@@:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[O:6]1)([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:12])([H:10])[H:11])[H:8])([H:7])[H:9].[C:5](=[O:6])([H:13])[H:14],99.24
[C:1]([C:2]([C:3]#[C:4][C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](\[C:4][C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1](#[C:2][C:3]([C:4]#[C:5][H:9])([H:7])[H:8])[H:6]>>[C:1](#[C:2][C:3]([C:5](=[C:4])[H:9])([H:7])[H:8])[H:6],100.0
[C:1](#[C:2][C:3]([C:4]#[N:5])([H:7])[H:8])[H:6]>>[C:1](#[C:2][N:5]=[C:4]=[C:3]([H:7])[H:8])[H:6],0.0
[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[O+:2][C:3](=[C:4]([N-:5][O:6][H:13])[C:7]([H:14])([H:15])[H:16])[H:12])([H:8])[H:9].[H:10][H:11],99.26
[C:1]([C:2]([C:3]([O:4][H:13])([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:5]([C:3](=[O:4])[H:12])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[C:6]([H:13])([H:16])([H:17])[H:18],0.05
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:13])([H:14])[H:15])([O:6][H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:16])([H:7])([H:8])[H:9].[C:3]([C:4](=[O:6])[H:12])([C:5]([H:13])([H:14])[H:15])([H:10])[H:11],100.0
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[N:6])([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:5]([O:4][H:13])=[N:6]1)([H:7])([H:8])[H:9],99.08
[C:1]([O:2][C:3](=[O:4])[C:5]([N:6]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2]/[C:3]([O:4][H:10])=[C:5](\[N:6]([H:12])[H:13])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([O:2][C:3]([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5]([O:6][H:16])[H:15],38.27
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[C:5]=[N:6][H:15])[H:14])[H:10])([H:7])([H:8])[H:9],2.09
[C:1]([N:2](/[C:3](=[N:4]\[H:12])[C:5](=[O:6])[C:7]([H:13])([H:14])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2](/[C:3](=[N:4]\[H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[C:5](=[O:6])=[C:7]([H:14])[H:15],68.32
[C:1]([C:2](=[O:3])[C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[O:3])([H:7])[H:9].[C:4](=[C:5]=[N:6][H:8])([H:10])[H:11],100.0
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]([O:6][H:18])([H:16])[H:17])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:4]([C:5]([O:6][H:18])([H:16])[H:17])([H:14])[H:15])[H:10])([H:7])[H:9].[C:3]([H:8])([H:11])([H:12])[H:13],0.0
[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O+:3][C:4]([C:5]([H:14])([H:15])[H:16])=[C:6]([O-:7])[H:17])[H:12])([H:8])([H:9])[H:10].[H:11][H:13],100.0
[N:1](=[C:2](/[O:3][C:4]([C:5]([C:6]#[N:7])([H:12])[H:13])([H:10])[H:11])[H:9])\[H:8]>>[N:1]([C:2]1=[N+:7]=[C-:6][C:5]([H:12])([H:13])[C:4]([H:10])([H:11])[O:3]1)([H:8])[H:9],0.0
[C:1]([O:2][C:3]([C@@:4]([O:5][H:14])([C:6]([O:7][H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C:4](=[O:5])[C:6]([O:7][H:17])([H:15])[H:16])([H:12])[H:13])([H:8])([H:9])[H:10].[H:11][H:14],23.9
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]([O:3][H:11])[C:4]([C:5]#[C:6][H:14])([H:12])[H:13],39.06
[C:1]([C@@:2]([C:3]#[N:4])([C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]=[N:4][H:13])[H:11])([H:8])([H:9])[H:10].[C:5](=[O:6])=[C:7]([H:12])[H:14],100.0
[N:1]([C:2](=[O:3])[C:4]([C:5]#[C:6][H:11])([H:9])[H:10])([H:7])[H:8]>>[C:4](=[C:5]=[C:6]([H:8])[H:11])([H:9])[H:10].[N:1](=[C:2]=[O:3])[H:7],100.0
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5](=[O:6])[H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([C:4]([H:13])([H:14])[H:15])[C:5]([H:12])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O:4][H:13])=[C:5]=[N:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],41.05
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[N:6])([H:7])([H:8])[H:9]>>[C:1]([C:2][O:4][H:13])([H:7])([H:8])[H:9].[C:3]([C:5]#[N:6])([H:10])([H:11])[H:12],97.73
[O:1]([C:2]([C:3]([O:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5]>>[C:3](=[O:4])([H:8])[H:9].[O:1]([C:2]([H:5])([H:6])[H:7])[H:10],0.59
[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([H:16])([H:17])[H:18])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([H:16])([H:17])[H:18])[H:12])[H:11])([H:8])[H:10].[C:6](#[N:7])[H:9],0.14
[N:1](=[C:2](/[N:3]([C:4](=[O:5])[H:9])[H:8])[H:7])\[H:6]>>[C-:4]#[O+:5].[N:1]([C+:2]([N-:3][H:8])[H:7])([H:6])[H:9],100.0
[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[C:4](=[O:5])[H:12])([C:6](=[O:7])[H:13])([H:9])[H:10].[H:8][H:11],0.01
[C:1]([C:2]([N:3](/[C:4](=[N:5]/[H:14])[C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[N:3]/[C:4](=[N:5]/[H:14])[C:6]#[N:7])[H:12])([H:8])([H:9])[H:10].[H:11][H:13],6.6
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5](=[O:6])[H:15])([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1](=[N+:2]([C:3]([H:10])([H:11])[H:12])[C:4](=[C:5]([O-:6])[H:15])[H:13])([H:8])[H:9].[H:7][H:14],100.0
[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3](=[O:4])[N+:6]#[C-:5])([H:8])[H:9])[H:7],100.0
[C:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:3]1=[C:4]([C:5]#[N:6])[C:2]1([H:10])[H:11])([H:7])([H:8])[H:9],6.91
[C:1]([C:2]([C:3](=[O:4])[H:11])([C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[O:4][C@:5]1([H:12])[O:6]2)([H:7])([H:8])[H:9],100.0
[C:1](/[N:2]=[C:3](\[N:4]([H:11])[H:12])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1]([N:2]=[C:3]=[N:4][H:12])([H:8])([H:9])[H:10].[C:5]([O:6][H:11])[N:7]([H:13])[H:14],100.0
[C:1]([C:2]([C:3]([O:4][C:5]([H:13])([H:14])[H:15])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C-:3](=[O+:4][C:5]([H:13])([H:14])[H:15])[H:12].[C:1]([C:2]([H:9])([H:10])[H:11])([H:6])([H:7])[H:8],86.63
[C:1]([N:2]([C:3](=[O:4])[C:5]([H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8]>>[C-:3]#[O+:4].[C:1]([N:2]([C:5]([H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],0.0
[C:1]([C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][H:17])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]([C:5]([H:13])([H:14])[H:15])(=[C:6]([H:16])[H:18])[H:12],100.0
[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9].[C:3](=[O:4])=[C:5]([C:6]([H:14])([H:15])[H:16])[H:13],81.39
[O:1]([C:2]([C@@:3]([C:4]#[C:5][H:12])([C:6]#[N:7])[H:11])([H:9])[H:10])[H:8]>>[C:4](#[C:5][H:12])[H:8].[O:1]=[C:2]([C:3]([C:6]#[N:7])([H:10])[H:11])[H:9],25.88
[C:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C-:3]#[O+:4].[C:1](=[C:2]([H:10])[H:11])([H:8])[H:9].[C:5](#[N:6])[H:7],100.0
[C:1]([C:2]([C:3]#[C:4][C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4](=[O:5])[C:6]#[C:7][H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:3]([H:12])([H:13])[H:14])[H:11])([H:8])[H:10].[C:4](=[O:5])=[C:6]=[C:7]([H:9])[H:15],100.0
[C:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:5](=[C:4])[H:12])=[O:6])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2](=[O:3])[C:4](=[O:5])[N:6]([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[H:10])([H:7])([H:8])[H:9].[C:4](=[O:5])=[N:6][H:11],43.11
[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2]([O:3][O:7][C:6](=[O:5])[H:12])=[C:4]([H:10])[H:11])([H:8])[H:9],0.04
[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[C:6][H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:6](=[C:5])[H:14])[H:10])([H:7])([H:8])[H:9],100.0
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:4]([H:11])([H:12])[H:13])([H:7])([H:8])[H:9].[C:3]([C:5]([O:6][H:16])([H:14])[H:15])[H:10],0.0
[C:1](/[C:2](=[N:3]/[H:10])[O:4][C:5](=[O:6])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[N:3][H:10])([H:7])[H:8].[O:4]=[C:5]([O:6][H:9])[H:11],100.0
[O:1]=[C:2]([N:3]([C:4]([C:5]([C:6]#[C:7][H:14])([H:12])[H:13])([H:10])[H:11])[H:9])[H:8]>>[H:11][H:12].[O-:1][C+:2]([N:3]([C:4](=[C:5]([C:6]#[C:7][H:14])[H:13])[H:10])[H:9])[H:8],0.03
[O:1]=[C:2]([C:3]([C:4]([C:5]#[C:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[C:3]([H:8])[H:9])[H:7])[C:5]1=[C:6]([H:12])[C:4]1([H:10])[H:11],6.69
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5]#[N:6])([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([N+:2]([C:3]([H:10])([H:11])[H:12])([C-:4]([C:5]#[N:6])[H:13])[H:14])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C:3]([C:4]([O:5][C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C-:4]([O+:5]=[C:6]([H:16])[H:18])([H:14])[H:15].[C:1]([C:2]([C:3]([H:12])([H:13])[H:17])([H:10])[H:11])([H:7])([H:8])[H:9],0.66
[C:1]([C:2]([O:3][C:4]([C:5]([O:6][C:7]([H:17])([H:18])[H:19])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[O:3]([C:4]([C:5]([O:6][C:7]([H:17])([H:18])[H:19])([H:15])[H:16])([H:13])[H:14])[H:8],100.0
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5]#[N:6])([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([N+:2]([C-:3]([H:10])[H:12])=[C:4]([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9].[H:11][H:14],100.0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C+:3]=[C:5]=[N-:6])([H:10])[H:11])([H:7])([H:8])[H:9].[O:4]([H:12])[H:13],100.0
[C:1]([C:2]([C:3]([C@@:4]([C:5]([H:16])([H:17])[H:18])([C:6]#[N:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C@@:4]([C:5]([H:16])([H:17])[H:18])([N+:7]#[C-:6])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[O:1]([C:2]([C:3]([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:2](=[C:3]([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:11])([H:8])[H:9].[O:1]([H:7])[H:10],100.0
[C:1]([O:2][C:3]([C:4]#[C:5][C:6]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3](=[C:4]=[C:5]([C:6]([H:12])([H:13])[H:14])[H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([O:5][H:14])([C:6](=[O:7])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6](=[O:7])[H:15])[H:11])([H:8])([H:9])[H:10].[H:13][H:14],18.06
[C:1]([C:2](=[O:3])[C@@:4]([O:5][H:12])([C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([O+:3]=[C-:2][C@@:4]([O:5][H:12])([C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10],0.0
[C:1]([N:2]([C@@:3]([C:4]([O:5][H:15])([H:13])[H:14])([C:6]#[N:7])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3](=[C:6]=[N:7][H:15])[H:12])[H:11])([H:8])([H:9])[H:10].[C:4](=[O:5])([H:13])[H:14],100.0
[C:1]([C:2]#[N:3])([H:4])([H:5])[H:6]>>[C:1](=[C:2]=[N:3][H:5])([H:4])[H:6],2.57
[C:1]([C@@:2]([C:3](=[O:4])[H:12])([C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:5](\[O:6][C:3](=[O:4])[H:12])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],100.0
[N:1]([C:2](=[O:3])[N:4]([H:7])[H:8])([H:5])[H:6]>>[N:1]([C@@:2]1([H:7])[O:3][N:4]1[H:8])([H:5])[H:6],0.0
[C:1]([O:2][C:3]([C:4]([H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[H:9])([H:6])([H:7])[H:8]>>[C-:1]([O+:2]=[C:3]([C:4]([H:10])([H:11])[H:12])[C:5]([H:13])([H:14])[H:15])([H:7])[H:8].[H:6][H:9],99.98
[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6](=[O:7])[H:10])\[H:8]>>[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[O+:7]=[C-:6][H:10])\[H:8],51.02
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]([O:6][H:16])([H:14])[H:15])([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[O:4][C:5]1([H:14])[H:15])([H:7])([H:8])[H:9].[O:6]([H:13])[H:16],100.0
[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][H:11])=[C:6]=[N:7][H:15])([H:8])([H:9])[H:10].[C:4](=[N:5][H:14])([H:12])[H:13],100.0
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([N:4]([C:5]([H:15])([H:16])[H:17])[C:6](=[O:7])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:3](/[C:2](=[N:4]/[C:6](=[O:7])[H:18])[H:11])([H:13])[H:14])([H:8])([H:9])[H:10].[C:5]([H:12])([H:15])([H:16])[H:17],0.0
[C:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([O:5][H:15])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([O:5][H:15])([H:6])([H:7])[H:8].[C:2](=[C:3]([C:4]([H:12])([H:13])[H:14])[H:11])([H:9])[H:10],0.0
