rxn,Output
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,78
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CN1CCCN2CCCN=C12>>COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.CN1CCCN2CCC[NH+]=C12|COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccc(C(F)(F)F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]|COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccc(C(F)(F)F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]>>COc1ccc2c(c1)c(CCF)c(C)n2C(=O)c1ccc(Cl)cc1,86
C1N([C@@H](C[C@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CC(C)(C)N=C(N(C)C)N(C)C>>COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@H](F)CN1C(=O)OC(C)(C)C,79
c1(c(nc(o1)CCCO)c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1>>[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.C1CCC2=[NH+]CCCN2CC1|[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,60
c1(CCC(C)O)ccccc1.CN1CCCN2CCCN=C12>>CC([O-])CCc1ccccc1.CN1CCCN2CCC[NH+]=C12|CC([O-])CCc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(F)CCc1ccccc1,60
c1c(ccc(c1Cl)/N=N/c1ccc(cc1)N(CCO)CC)[N+](=O)[O-].CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CCN(CCOS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]|CCN(CCOS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]>>CCN(CCF)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,67
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]Cc1ccc(-c2ccccc2)cc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]Cc1ccc(-c2ccccc2)cc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccc(C(F)(F)F)cc1.[F-]>>FCc1ccc(-c2ccccc2)cc1,83
c1(c(nc(o1)CCCO)c1ccccc1)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,94
C(C(C)O)Oc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])COc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])COc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(COc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(F)COc1ccccc1,59
O1CCC(C1=O)O.CC(C)(C)N=C(N(C)C)N(C)C>>O=C1OCCC1[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|O=C1OCCC1[O-].c1ccnc(c1)S(=O)(=O)F>>O=C1OCCC1OS(=O)(=O)c1ccccn1.[F-]|O=C1OCCC1OS(=O)(=O)c1ccccn1.[F-]>>O=C1OCCC1F,80
C(C(C)O)Oc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])COc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])COc1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(COc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(F)COc1ccccc1,57
c1(c(nc(o1)CCCO)c1ccccc1)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccccn1.[F-]|O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccccn1.[F-]>>FCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,98
n12c(ncc(c1)CCCO)ncn2.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CCCc1cnc2ncnn2c1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CCCc1cnc2ncnn2c1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCCCc1cnc2ncnn2c1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCCCc1cnc2ncnn2c1)c1ccc(Cl)cc1.[F-]>>FCCCc1cnc2ncnn2c1,87
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]Cc1ccc(-c2ccccc2)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]Cc1ccc(-c2ccccc2)cc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccccn1.[F-]|O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccccn1.[F-]>>FCc1ccc(-c2ccccc2)cc1,77
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.c1cc(ccc1S(=O)(=O)F)Cl>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)c2ccc(Cl)cc2)cc1OC.[F-]|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)c2ccc(Cl)cc2)cc1OC.[F-]>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)F)cc1OC,41
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.c1cc(ccc1S(=O)(=O)F)Cl>>COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccc(Cl)cc1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]|COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccc(Cl)cc1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]>>COc1ccc2c(c1)c(CCF)c(C)n2C(=O)c1ccc(Cl)cc1,71
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.c1ccnc(c1)S(=O)(=O)F>>COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccccn1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]|COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccccn1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]>>COc1ccc2c(c1)c(CCF)c(C)n2C(=O)c1ccc(Cl)cc1,77
c1(c(nc(o1)CCCO)c1ccccc1)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,91
C1N([C@@H](C[C@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CN1CCCN2CCCN=C12>>COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.CN1CCCN2CCC[NH+]=C12|COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@H](F)CN1C(=O)OC(C)(C)C,60
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,97
c1(c(nc(o1)CCCO)c1ccccc1)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccccn1.[F-]|O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccccn1.[F-]>>FCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,91
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,90
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]C1Cc2ccccc2C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]C1Cc2ccccc2C1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OC1Cc2ccccc2C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OC1Cc2ccccc2C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FC1Cc2ccccc2C1,64
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.CN1CCCN2CCCN=C12>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.CN1CCCN2CCC[NH+]=C12|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,81
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=C(N(C)C)N(C)C>>COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>COc1ccc2c(c1)c(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]|COc1ccc2c(c1)c(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]>>COc1ccc2c(c1)c(CCF)c(C)n2C(=O)c1ccc(Cl)cc1,78
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=C(N(C)C)N(C)C>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,66
c12c(n(c(=O)n(c1=O)CCCCC(O)C)C)ncn2C.CN1CCCN2CCCN=C12>>CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.CN1CCCN2CCC[NH+]=C12|CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.c1ccnc(c1)S(=O)(=O)F>>CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccccn1.[F-]|CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccccn1.[F-]>>CC(F)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,68
c1c(ccc(c1Cl)/N=N/c1ccc(cc1)N(CCO)CC)[N+](=O)[O-].CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCN(CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]|CCN(CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]>>CCN(CCF)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,73
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]Cc1ccc(-c2ccccc2)cc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]Cc1ccc(-c2ccccc2)cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCc2ccc(-c3ccccc3)cc2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCc2ccc(-c3ccccc3)cc2)cc1.[F-]>>FCc1ccc(-c2ccccc2)cc1,83
O1C[C@@H]([C@@H]2[C@H]1[C@@H](CO2)O)OC(=O)C.C1CCC2=NCCCN2CC1>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].C1CCC2=[NH+]CCCN2CC1|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,91
O1CCC(C1=O)O.CN1CCCN2CCCN=C12>>O=C1OCCC1[O-].CN1CCCN2CCC[NH+]=C12|O=C1OCCC1[O-].C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=C1OCCC1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=C1OCCC1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>O=C1OCCC1F,92
C(C(C)O)Oc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])COc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])COc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(COc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(COc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(F)COc1ccccc1,86
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,89
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1ccnc(c1)S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccccn2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccccn2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,85
n12c(ncc(c1)CCCO)ncn2.CN1CCCN2CCCN=C12>>[O-]CCCc1cnc2ncnn2c1.CN1CCCN2CCC[NH+]=C12|[O-]CCCc1cnc2ncnn2c1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCCCc1cnc2ncnn2c1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCCCc1cnc2ncnn2c1)c1ccc(Cl)cc1.[F-]>>FCCCc1cnc2ncnn2c1,86
c12c(n(c(=O)n(c1=O)CCCCC(O)C)C)ncn2C.C1CCC2=NCCCN2CC1>>CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.C1CCC2=[NH+]CCCN2CC1|CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(F)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,74
c1cc(ccc1c1onc(c1)CO)F.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]Cc1cc(-c2ccc(F)cc2)on1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]Cc1cc(-c2ccc(F)cc2)on1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCc1cc(-c2ccc(F)cc2)on1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCc1cc(-c2ccc(F)cc2)on1)c1ccc(Cl)cc1.[F-]>>FCc1cc(-c2ccc(F)cc2)on1,94
c1(CCC(C)O)ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])CCc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])CCc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>CC(CCc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]|CC(CCc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]>>CC(F)CCc1ccccc1,42
c1(CCC(C)O)ccccc1.CN1CCCN2CCCN=C12>>CC([O-])CCc1ccccc1.CN1CCCN2CCC[NH+]=C12|CC([O-])CCc1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(CCc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(CCc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(F)CCc1ccccc1,69
c1c(ccc(c1Cl)/N=N/c1ccc(cc1)N(CCO)CC)[N+](=O)[O-].CN1CCCN2CCCN=C12>>CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.CN1CCCN2CCC[NH+]=C12|CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCN(CCOS(=O)(=O)c1ccc(Cl)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]|CCN(CCOS(=O)(=O)c1ccc(Cl)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]>>CCN(CCF)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,72
